Date,Image,Size,Species,Confidence,Morph,Price
202401,08470ee857dff058c9a974149e1873ca.jpg,baby,crestedgeko,,undefined,20000.0
202401,d14f122484c2566c7f79fdfbf89e7985.jpg,baby,crestedgeko,,undefined,25000.0
202401,ee653fd614c4bbd1c2c8db88664cc9d8.jpg,baby,crestedgeko,,lily,36000.0
202401,f4b415c31a71766536a44e81dc4a3257.jpg,baby,crestedgeko,,lily,36000.0
202401,e2109a62a9fb297fe32796929b9348e7.jpg,baby,crestedgeko,,lily,34000.0
202401,3bb228547e490dc71143dc3eb0aa91a0.jpg,baby,crestedgeko,,lily,40000.0
202401,35a97f99774ffd2783e737d8ed7bc7b5.jpg,baby,crestedgeko,,lily,40000.0
202401,71f32a500150c538a4b2818e4746dd90.jpg,baby,crestedgeko,,lily,40000.0
202401,ea3573d23540cf77d75f9aba09c7bb18.jpg,baby,crestedgeko,,lily,38000.0
202401,e55030a54490274ce231e41187792a45.jpg,baby,crestedgeko,,lily,38000.0
202401,db29077b7d351b4dbed0144368e392f4.jpg,baby,crestedgeko,,lily,40000.0
202401,656eceb5d923bc34587c9e42e72360f7.jpg,baby,crestedgeko,,lily,45000.0
202401,221f61107b6c33875dd508a1bcdddec3.jpg,baby,crestedgeko,,lily,38000.0
202401,ce7b29a698f1f8fddff8962d966fb458.jpg,baby,crestedgeko,,lily,38000.0
202401,ba7992c54e67dba0d4171dd1dfb4ca2e.jpg,baby,crestedgeko,,lily,42000.0
202401,86bdc18e2ad3835c931b2809c6ed156a.jpg,baby,crestedgeko,,lily,38000.0
202401,73a5967ae0976664953f40311a2d5e28.jpg,baby,crestedgeko,,lily,38000.0
202401,ab9cdcdeaa4099a1cc5ec80d1a1106fe.jpg,baby,crestedgeko,,lily,38000.0
202401,864de19ec0fd9c065e65fd086a5e1d12.jpg,baby,crestedgeko,,lily,34000.0
202401,a4b8faa635e6a1372a64f7324f83db16.jpg,baby,crestedgeko,,lily,34000.0
202401,2e5db4cc259560e05fcf4919d6638bc5.jpg,baby,crestedgeko,,lily,34000.0
202401,b7020e5260bff600381f90cccd6ee3b8.jpg,baby,crestedgeko,,lily,34000.0
202401,db40a552c8ba4908cff05ba3b19bd030.jpg,adult,turtle,,undefined,150000.0
202401,47bb753094dcc2e52a8f3a0447fac488.jpg,subadult,crestedgeko,,undefined,130000.0
202401,6cec94073c39bf495ddffd1f09ffacb9.jpg,subadult,crestedgeko,,undefined,130000.0
202401,905ca1feee2353c8eec98cbb60248eaa.jpg,subadult,crestedgeko,,undefined,130000.0
202401,4e9ea3a729553f8c8f59aa57ec764af9.jpg,subadult,crestedgeko,,undefined,130000.0
202401,94600fdeaa1c72619a46466b03120629.jpg,subadult,crestedgeko,,undefined,130000.0
202401,6942d5f7a821a2f9e6853c97eb375859.jpg,subadult,crestedgeko,,undefined,130000.0
202401,f486e2da315a5320700b8d5576cce8b0.jpg,subadult,crestedgeko,,undefined,130000.0
202401,ede747fb442244c80780bf1dd0d90608.jpg,subadult,crestedgeko,,undefined,130000.0
202401,e541a045ad8eb3aa50e396213e81e83c.jpg,subadult,crestedgeko,,undefined,130000.0
202401,9458112f672bf0e840743b1dbb3d4324.jpg,subadult,crestedgeko,,undefined,130000.0
202401,a717a3f8dba367a8c5897b0000082abf.jpg,subadult,crestedgeko,,undefined,130000.0
202401,5b96b519067958b03b479d67cd09e431.jpg,subadult,crestedgeko,,undefined,130000.0
202401,6c0b8573c088a469f352e1a2ad56fd12.jpg,subadult,crestedgeko,,undefined,130000.0
202312,8d9f26c663200458841db102793250d2.jpg,adult,crestedgeko,,cream,33000.0
202312,0fdf1567cf8e863fe2f3f32a451d347c.jpg,subadult,gagole,,red,120000.0
202312,e61c275efec5b9b9379d8fbf564d6e77.jpg,undefined,crestedgeko,,lily,380000.0
202312,1a5716f2a33770105975ffe2656d7472.jpg,babeadult,geko,,undefined,95000.0
202312,a31e5a51411e89b40c3f47e1e6c85bde.jpg,adult,crestedgeko,,undefined,150000.0
202312,03c6528bde535c0b0f4624c77cc2478f.jpg,adult,crestedgeko,,undefined,150000.0
202312,5be577bd4b9cda0d02aa849fa17f56ec.jpg,adult,crestedgeko,,undefined,180000.0
202312,98553391758b14fe1010636936899f52.jpg,adult,crestedgeko,,undefined,150000.0
202312,70e6000d5e6acf699620d3e0c7c602a9.jpg,adult,crestedgeko,,undefined,130000.0
202312,dedef88312c234dbca4763826dab3746.jpg,subadult,crestedgeko,,undefined,150000.0
202312,9dc70c00f12660d19e68b41d1fbe9bcb.jpg,adult,crestedgeko,,undefined,130000.0
202312,cdadeea63911ef7a04218b7d9ecb813d.jpg,adult,crestedgeko,,undefined,130000.0
202312,8ae0d3d3b86bd872a405c023b2cc8da6.jpg,adult,crestedgeko,,lily,380000.0
202312,aa8ae7c7bbc50e50898769ceff58e9ab.jpg,undefined,snake,,undefined,55000.0
202311,ca2fbcfa808162fc087e5ac190e9835c.jpg,subadult,Chamaeleon,,undefined,380000.0
202311,ec5bc26c8ef5fc496bf32712af3ce280.jpg,subadult,Chamaeleon,,undefined,360000.0
202311,fc231b074b48f654548b10967b73da69.jpg,subadult,Chamaeleon,,undefined,360000.0
202311,780836c0a8c75f52fb320795c52951f6.jpg,subadult,Chamaeleon,,undefined,390000.0
202311,381dc3b60e4aaef02531e42f84b2bba3.jpg,subadult,Chamaeleon,,red,390000.0
202407,4fabf7e94636f9e999e169e0a9e13ba5.jpg,undefined,snake,,undefined,160000.0
202311,22b3949005dbc2cc19a17e788f1312d1.jpg,undefined,geko,,undefined,28000.0
202311,c178d50efa786fe0b6cc44e2e6c39b7d.jpg,undefined,Pnather,,hat,78000.0
202311,3dc34d8632752b2fa9f0f587994e49c6.jpg,undefined,Pnather,,undefined,160000.0
202311,0f4c9d7b7297ea29b7ad5a03b27ca3a6.jpg,baby,gagole,,undefined,150000.0
202311,313848d4ee96009d2da4147a59441aaf.jpg,adult,Toad,,undefined,260000.0
202311,24a6b837510dc36ff3aecf548abcd4c1.jpg,undefined,Iguana,,undefined,560000.0
202311,a55c24a4da977ecc59001c68a6d9fd2f.jpg,adult,others,,undefined,380000.0
202311,0b03375714c29cec00555ad9923ad517.jpg,babeadult,others,,undefined,940000.0
202409,115e1d0b1136aa44d5e081909d8251c8.jpg,baby,beardydragon,,hypo,250000.0
202311,893e7f88f36416614ce0aa99531416ce.jpg,undefined,snake,,black,150000.0
202404,03994459ac86ad863679778232a83b90.jpg,undefined,snake,,albino,180000.0
202311,fc916373e43d4108ce8654961f5333b6.jpg,undefined,snake,,berry,260000.0
202311,c5d1f339be919cd0a82545d22e51b5e8.jpg,undefined,snake,,berry,260000.0
202311,4a6c73cc47500a276c6fd2c078dcf06d.jpg,undefined,snake,,black,250000.0
202311,14d6f18bcbf360756b5b99e37935b377.jpg,undefined,snake,,black,350000.0
202312,99edebdc1fe36b8daf35976852127937.jpg,baby,leopard,,undefined,30000.0
202407,e07c7d81e2b91cc035393c4316104625.jpg,undefined,skink,,undefined,120000.0
202309,6bdfc8e5fa804b6f88919ae42edb0044.jpg,babeadult,Chamaeleon,,undefined,680000.0
202308,1c25b3d3caab190d184e71e0eaa23075.jpg,undefined,others,,undefined,180000.0
202310,8aa0e1a3cb8f874dcd4dbfb430d54278.jpg,undefined,beardydragon,,dark,2200000.0
202401,c800d23950778df28319c2c9176d30f1.jpg,undefined,beardydragon,,dark,2200000.0
202307,152c39ad1bd787377ce93a1e7366783d.jpg,undefined,snake,,undefined,100000.0
202307,f5c14aff82487a12046fddea6bb99322.jpg,babeadult,skink,,undefined,480000.0
202307,fe74f6aa8ddcb7073c8dfe920c12662a.jpg,undefined,beardydragon,,undefined,30000.0
202307,010c211ccca76bab70929b678abb1317.jpg,subadult,others,,undefined,900000.0
202305,d19645e5e2b100cf309fb5b96646418c.jpg,undefined,others,,black,120000.0
202404,1650d4d8dd13d5fa7ace94ff45ab90ce.jpg,undefined,skink,,undefined,70000.0
202306,a137a39555a382bdb2a14b6db17b009b.jpg,subadult,beardydragon,,hypo,400000.0
202408,62fe51c1fd75518b87bb490bccf33249.jpg,undefined,geko,,white,20000.0
202304,e572f3cce0ef94d2b91a4d915efaaf6f.jpg,undefined,others,,undefined,160000.0
202404,a55d0433b0a5c65dbe21a51efe0dfa4b.jpg,undefined,leopard,,undefined,22000.0
202303,d66121bfae022b954dc2530abdbe3152.jpg,undefined,geko,,undefined,180000.0
202302,357b576e93d71952d883ce83e5002dbf.jpg,adult,geko,,undefined,820000.0
202304,671589adcd2dd9411d4546b8493d4348.jpg,undefined,others,,undefined,600000.0
202211,5925953d4d05a643c0f643f103313d31.jpg,adult,snake,,axanthic,300000.0
202209,ed7328e747a22d0797a86ad91e738bed.jpg,adult,skink,,undefined,340000.0
202207,493ba3b5128a690fb1b599744cf4f360.jpg,adult,geko,,undefined,700000.0
202205,13bb86a6dcd1c1efee8b136fdbdce54e.jpg,babeadult,others,,red,560000.0
202204,8583c49d91427c26785bdd2626f1f265.jpg,undefined,snake,,undefined,160000.0
202204,41e14fba5a66df4c1b7ef444d6c03ae5.jpg,undefined,snake,,undefined,150000.0
202204,581f842604f4eb75003da0efb40b40f6.jpg,undefined,snake,,albino,220000.0
202202,789c1796514a894b0390df288beea037.jpg,undefined,snake,,undefined,780000.0
202210,51941857dbe23b0099949b3ae55b0628.jpg,undefined,snake,,cream,180000.0
202202,e2825569012a12318f9446ded6aa0d15.jpg,undefined,snake,,undefined,100000.0
202202,3afde24d2753b501d7f5a0839bcd517d.jpg,undefined,snake,,undefined,100000.0
202311,442b24002e433bcf3ba879ae8c4dd91c.jpg,subadult,leachianus,,undefined,1950000.0
202210,988fce4143667721032afe53bc5ee7df.jpg,undefined,snake,,undefined,160000.0
202202,f5229d3fa21ee55bc7afcc0917680c89.jpg,undefined,snake,,undefined,90000.0
202407,0953cf4b20a9a4ea0e454c9383845dcb.jpg,undefined,snake,,green,120000.0
202012,c274026864bf1db4d39d885b29f3c613.jpg,undefined,snake,,undefined,90000.0
202210,fe1480fa5f32e1517f3032824e93ede9.jpg,undefined,snake,,undefined,180000.0
202103,73c8fc2ecdeb7b79b4556f09d4a5c4bf.jpg,babeadult,others,,undefined,380000.0
202404,d18431a265c404bbb0898486f7fe19a8.jpg,babeadult,Chamaeleon,,undefined,70000.0
202309,64dbd5a3d05ac7e8c59d4dae22249c45.jpg,undefined,geko,,undefined,22000.0
20200512,adfb30893dfeda7b1d7368fcf8ece8f2.jpg,undefined,turtle,,undefined,180000.0
20200226,92e991633e19245e0155ea955a969592.jpg,undefined,skink,,undefined,180000.0
202210,50e7cb75ab838e1514da29dd052ff71d.jpg,undefined,snake,,undefined,200000.0
202112,41301928cef509c2859f5e06f81461e0.jpg,undefined,Pnather,,hat,70000.0
201901,4fe1e1741d57f9b95c8e4e250a0661f0.jpg,undefined,turtle,,undefined,220000.0
202404,669200d0a54ff4ed58914ccbd74d112a.jpg,undefined,geko,,undefined,44000.0
202407,fcaae66236b8a5c792634dcb97db0fc8.jpg,undefined,geko,,green,120000.0
202203,0999ef8fb8dc4643746749659bf5a566.jpg,undefined,geko,,undefined,36000.0
202406,8d5ee73f4deb1e1378706a314d877bce.jpg,undefined,geko,,undefined,26000.0
202312,d66866a4376c35cbd0bba2b6a296d7ed.jpg,undefined,geko,,undefined,58000.0
202303,3f31b0363145ec95165ea07e23c8309b.png,undefined,geko,,undefined,100000.0
202404,7c26391193b770bc9e9b088f5d16e9ef.jpg,undefined,geko,,undefined,20000.0
202404,4ac7c488da74a75b52467aa7c54b2b41.jpg,undefined,geko,,undefined,22000.0
202309,d69c397312f75a5905e500cb2551b6a2.jpg,undefined,geko,,undefined,40000.0
202411,ba1fce636683c7fb51b8c949bf975efd.jpg,baby,leopard,,undefined,100000.0
202309,4c9cafe022b2a9f791878779309bdccb.jpg,undefined,others,,undefined,22000.0
202012,76fa5af5a22b42dfe3be217e6d7d2aed.jpg,undefined,snake,,black,60000.0
201908,2cfff11120ad337400a1a1df6c4fd152.jpg,undefined,snake,,undefined,100000.0
202210,85a5dfec0c5bf1ff9c56be255c0ee369.jpg,undefined,snake,,undefined,100000.0
202404,8bff6bc04dcab97e007c12bd26981c86.jpeg,babeadult,Chamaeleon,,undefined,140000.0
202210,35172e5c635f8b545e8b3f12e69ab47c.jpg,undefined,snake,,undefined,100000.0
201804,819_shop1_191290.jpg,undefined,snake,,undefined,145000.0
202210,1e1d19db45900756723795739829bb21.jpg,undefined,snake,,albino,90000.0
202404,5b2feffea445e90803b7607862cda3be.jpg,undefined,skink,,undefined,22000.0
202405,bea7a405f2c5158e7d6a012a8390500b.jpg,undefined,skink,,undefined,50000.0
202411,25d7aa3afe8b056ea2fca51060e4cbf7.jpg,baby,crestedgeko,,lily,70000.0
202410,b69dea7c5f2722c6472a8b84b5d052b2.jpg,subadult,snake,,undefined,130000.0
202410,a79f230f15a2fd4001f2c293c941d0cd.jpg,baby,crestedgeko,,lily,30000.0
202410,534edd53164f934528780e7ff4910d56.jpg,baby,crestedgeko,,lily,65000.0
202410,8d6c7bd8e658098c7ddd3f6fd27f0e2b.jpg,baby,crestedgeko,,lily,60000.0
202410,7bdaf900108e8eee14b0b11c47fc1f4a.jpg,baby,crestedgeko,,lily,70000.0
202410,ae7796fd29e072ac810612f6a7def30f.jpg,baby,crestedgeko,,lily,60000.0
202410,2d3c76b9a9e54032200eb4021093fe3a.jpg,baby,crestedgeko,,lily,80000.0
202410,e0dbecc1a3834993c0e3dd864fa41a1b.jpg,baby,crestedgeko,,lily,70000.0
202410,8f752264e96532b2df3ff3f44d396257.jpg,baby,crestedgeko,,undefined,28000.0
202410,23fc411b61ccf803b9416df7f9c8789f.jpg,baby,crestedgeko,,undefined,25000.0
202410,c14ef5b0b0413be434c2f1e7e0699ec5.jpg,adult,crestedgeko,,red,240000.0
202410,15663cb941ebf19485cf66d87cafa28a.jpg,baby,crestedgeko,,lily,70000.0
202410,865b639b648516f6cee013a8a9f3f563.jpg,baby,crestedgeko,,lily,80000.0
202410,64e9da46c3f22f1979bdd2f839cfe5b8.jpg,baby,crestedgeko,,lily,80000.0
202410,16096bc5f919f1adf0767081239ebbd8.jpg,baby,crestedgeko,,lily,80000.0
202410,58dc40fed5f8fdb28c8001f2c8c3e4ac.jpg,baby,crestedgeko,,lily,80000.0
202410,f2f079b4b0732888d57712772804ffa3.jpg,baby,crestedgeko,,lily,80000.0
202410,e4b2c40bcb8324275f406d43f3de0759.jpg,baby,crestedgeko,,undefined,22000.0
202410,fd1196c293188bd69a1b432ff5c1dbfd.jpg,baby,crestedgeko,,undefined,28000.0
202410,d52ce26548eec20f6f04a3ac6eb9226f.jpg,baby,crestedgeko,,undefined,22000.0
202410,9fe1063341b5dcef3db422ea13ecae11.jpg,baby,crestedgeko,,undefined,25000.0
202410,ae7561da7a1440b2f177b35551087d13.jpg,baby,crestedgeko,,undefined,25000.0
202410,53b7f7e5404a3a3aa695e0ca31233af2.jpg,baby,crestedgeko,,undefined,22000.0
202410,7952aa877a990ddc4f54fc40389e1238.jpg,baby,crestedgeko,,undefined,18000.0
202410,6e19e05b517bdb00d8f749f1d2943f0d.jpg,baby,crestedgeko,,undefined,18000.0
202410,c3949ff4a9d1908b103de858fc50cbe4.jpg,baby,crestedgeko,,undefined,18000.0
202410,e16f4c9fe0f58bd53903506f35011965.jpg,baby,crestedgeko,,undefined,20000.0
202410,34fa8f0e9d1e93e31372668a4b47c979.jpg,baby,crestedgeko,,undefined,19000.0
202410,871c365faf5b99edf33eef1b52f1f9a8.jpg,baby,crestedgeko,,lily,40000.0
202410,06682bf92161219769443832681a9472.jpg,baby,crestedgeko,,undefined,20000.0
202410,e0d9dff5a169190fcf1cc8ba8d256992.jpg,baby,crestedgeko,,undefined,20000.0
202410,4031b4da3e94a289e5a705e6cb07d67c.jpg,baby,crestedgeko,,undefined,20000.0
202410,103fd3712ff792cac2d38f80c1cb2dba.jpg,baby,crestedgeko,,undefined,20000.0
202409,604d58d044cde5e28211a00e56c60255.jpg,baby,crestedgeko,,cappucino,120000.0
202409,ae82fa453991bb03f16382d09c2b3a73.jpg,babeadult,crestedgeko,,undefined,85000.0
202409,78b55cc5103da7fd849c8efa655ae8e3.jpg,babeadult,crestedgeko,,lily,40000.0
202409,19f2db6cf6089cf4adf9adfc46ed4a4b.jpg,baby,crestedgeko,,undefined,26000.0
202409,564ac6cc342c6c492310329ccf56430f.jpg,baby,crestedgeko,,undefined,30000.0
202409,05f36298b3fac2b342c019e8cdf80c69.jpg,baby,crestedgeko,,undefined,20000.0
202409,7a6b4dd92f6a4996fee4fce08ecd7fde.jpg,baby,crestedgeko,,undefined,25000.0
202409,13e19c4e8073d28e0ef0cde73870822d.jpg,baby,crestedgeko,,undefined,25000.0
202409,f4fef7eecf961d423aa9dac59862f97e.jpg,baby,crestedgeko,,undefined,16000.0
202409,ce9f01c43a0c341661644e9062f615aa.jpg,baby,crestedgeko,,undefined,20000.0
202409,5378c5235c7f93ea13e3b8063ed648fb.jpg,baby,crestedgeko,,undefined,25000.0
202409,373a78bd43a6fc73bf25073ddb80be43.jpg,baby,crestedgeko,,undefined,25000.0
202409,59085fe105cb8e9fb88d5fb6158e90ae.jpg,baby,crestedgeko,,undefined,25000.0
202409,75287b3e4de64bf5512b7b0475ab5be8.jpg,baby,crestedgeko,,undefined,25000.0
202409,cdcebdbd4218347d93185ccbaee94520.jpg,baby,crestedgeko,,undefined,95000.0
202409,d52d9b0b4e4a4dab05a262ef780b71b1.jpg,baby,crestedgeko,,undefined,12000.0
202409,1aec2af89a32871f21d02b629e0d5351.jpg,baby,crestedgeko,,lily,90000.0
202409,82277d9b4e662dcff79c1c0911195969.jpg,baby,crestedgeko,,lily,100000.0
202409,2d91ba1e49672dffa30879ff7b62d84f.jpg,baby,crestedgeko,,lily,60000.0
202409,3a9eaa70d82e965c099842c1608039cb.jpg,baby,crestedgeko,,lily,75000.0
202409,29c1a0b3705329c48dd38037d134da15.jpg,baby,crestedgeko,,undefined,22000.0
202409,912ab85953e3bbe25605d30d5c064b10.jpg,baby,crestedgeko,,undefined,25000.0
202409,255c7b6dc592b5f929591e667a82ca3a.jpg,baby,crestedgeko,,undefined,42000.0
202409,fce50b45e10d7696c9ed1c6a5c136898.jpg,baby,crestedgeko,,undefined,25000.0
202409,396c68d6158453d2b797813946e1b7a1.jpg,baby,crestedgeko,,frapuccino,180000.0
202409,22b98911b4137ad5660c8c42d59f4a04.jpg,adult,geko,,undefined,80000.0
202409,98108ee1520a51617bd2230e446a5cd2.jpg,adult,crestedgeko,,undefined,140000.0
202409,fd1b8d92d1eae68ee28dd8c467e7d8cd.jpg,adult,crestedgeko,,undefined,140000.0
202409,8784ce81bb2ce0768317cad7e7a1ee5e.jpg,adult,geko,,white,60000.0
202409,7374ec5e36f40e1bcf25d2d6f4bda9c8.jpg,babeadult,crestedgeko,,lily,50000.0
202409,fbc13e60f73e2fea32ba8740321dba93.jpg,baby,crestedgeko,,undefined,32000.0
202409,fb3e38b5c2ed33db3bfc6a96d4d88e96.jpg,baby,crestedgeko,,undefined,28000.0
202408,1b4188b243746fea92956126039ef88b.jpg,baby,crestedgeko,,undefined,28000.0
202408,76ad54e75da259c7bf73c2531fce4664.jpg,baby,crestedgeko,,undefined,22000.0
202408,870e540fab9dd75ceadd0d4930d7884d.jpg,baby,crestedgeko,,undefined,22000.0
202408,18580e6b53b23ed6aecf9a66a9f9cdd8.jpg,baby,crestedgeko,,undefined,20000.0
202408,315c294ef70205a66fb9bedb51aa78e9.jpg,baby,crestedgeko,,undefined,30000.0
202408,6e2e04f48ff32ef5e3e6cdb67cf7e68b.jpg,baby,crestedgeko,,undefined,20000.0
202408,e679cee404c310c4f199bf682cacd44e.jpg,baby,crestedgeko,,undefined,30000.0
202408,61d41d718ad94726624e27ba41a59819.jpg,baby,crestedgeko,,undefined,25000.0
202408,25e89882abb39b4cfe730a64091d6b79.jpg,undefined,leopard,,undefined,40000.0
202408,24d1fd26a0196ef8aed43a01584650d7.jpg,undefined,leopard,,undefined,50000.0
202408,4e1b343d8f5c8bb92259df5b6ff5f32a.jpg,undefined,leopard,,undefined,60000.0
202408,855eafd3bced291fb355a5da0c78fade.jpg,undefined,leopard,,undefined,60000.0
202408,230773067d8d7257a3afdf256cfa3492.jpg,undefined,leopard,,undefined,70000.0
202408,2c0a84199cd783abcd46e2c1dda86cee.jpg,undefined,leopard,,black,80000.0
202408,9663becb3f4eb573083b7a60bafb9e0c.jpg,baby,crestedgeko,,lily,40000.0
202408,331167c7a8f3dc37dda0d816073352b6.jpg,baby,crestedgeko,,lily,70000.0
202408,bcb5629cd58c89e350fb6c4c6d873790.jpg,baby,crestedgeko,,lily,40000.0
202408,4396f87ea58564bcb1bd0097ec3af64a.jpg,baby,crestedgeko,,lily,80000.0
202408,b022e2b7da3aa63d3cbb2037ddc40c0c.jpg,baby,crestedgeko,,undefined,20000.0
202408,f602c5f041634465286273ba0c8e88fe.jpg,baby,crestedgeko,,undefined,20000.0
202408,aa1e3698d0df547a69bddf2227005186.jpg,baby,crestedgeko,,undefined,22000.0
202408,27e93fc91feba99cf0937b937065afa2.jpg,baby,crestedgeko,,undefined,22000.0
202408,7afc49db8984ca8d51d3f3e576ee6ad4.jpg,baby,crestedgeko,,undefined,22000.0
202408,679b17205302813a183024ca18df7b75.jpg,baby,crestedgeko,,undefined,25000.0
202408,9966b47058c3df4bc853103f32baf87f.jpg,baby,crestedgeko,,undefined,22000.0
202408,26bd7ebb7d149e3750142f5c914906a0.jpg,baby,crestedgeko,,undefined,35000.0
202408,5768fbf2a7ff7f163f865d3ddda30c08.jpg,baby,crestedgeko,,lily,35000.0
202408,b482826dff0d19ab5df5e1c4518894d1.jpg,baby,crestedgeko,,lily,38000.0
202408,7e5eb43e2eaad0eb0f6ecf461e555214.jpg,baby,crestedgeko,,lily,35000.0
202408,b57647886feb60b69c1ff2c2792c6d10.jpg,baby,crestedgeko,,undefined,22000.0
202408,bb0bc8c0075d429b48ead94cfe75cbfa.jpg,baby,crestedgeko,,undefined,30000.0
202408,8fdd7874c16a3c9805273364f9c4d6ca.jpg,baby,crestedgeko,,undefined,20000.0
202408,b189bc1bf2e953ed690af6503ebb0428.jpg,baby,crestedgeko,,undefined,20000.0
202408,077b0f4a99e79192a5a6476be73d57bc.jpg,baby,crestedgeko,,undefined,20000.0
202408,dcc75af1b554bd43b3b5a505438728f9.jpg,baby,crestedgeko,,undefined,20000.0
202408,32dbf1f4c6a3682cdd123f441ae7f77c.jpg,baby,crestedgeko,,undefined,20000.0
202408,cd4089bc6618b9346762d3f72313dec4.jpg,baby,crestedgeko,,undefined,20000.0
202408,8d5502bbe5e786cd82f1e00f30de26f2.jpg,baby,crestedgeko,,undefined,20000.0
202409,0ee1b59967e25a62e06008e40aefd96d.jpg,baby,crestedgeko,,undefined,28000.0
202408,25cb8a74ed8486fbabc2dd702c95cf76.jpg,baby,crestedgeko,,undefined,20000.0
202408,90aadd3bd2912981167654b1a26e63cc.jpg,baby,crestedgeko,,undefined,28000.0
202408,b2d5cea811c77fe5cdd5361c5ab7fbec.jpg,baby,crestedgeko,,undefined,24000.0
202408,88f35f873036046e605edcd59203e87b.jpg,baby,crestedgeko,,undefined,39000.0
202408,08577aa6fc03cc64ad81e2c2bf4943ba.jpg,baby,crestedgeko,,undefined,38000.0
202407,ac0b8c735991da346248fe54ddd2323b.jpg,baby,crestedgeko,,undefined,24000.0
202407,9b4bd9053b600db3da8ba11ab69fd3f9.jpg,baby,crestedgeko,,undefined,24000.0
202407,e0b4fca8a5929bcd6d10a013570dc2e6.jpg,baby,crestedgeko,,undefined,26000.0
202407,90d31c7d7a40045aa7c1dcc60df6395f.jpg,baby,crestedgeko,,undefined,24000.0
202407,029eb14566763569f0fa3709d29b2c38.jpg,baby,crestedgeko,,undefined,60000.0
202407,9706c4fa207fe983232bc3193622793c.jpg,baby,crestedgeko,,lily,100000.0
202407,9245f482e1cc9f6a7c96ee23ec4fdf83.jpg,baby,crestedgeko,,undefined,25000.0
202407,23687d9ad6d48efc9644835f681a15f4.jpg,baby,crestedgeko,,undefined,28000.0
202407,a11f20393355372c6c57dc71c2a36c45.jpg,baby,crestedgeko,,undefined,28000.0
202407,2d26159f47c29818183505a58b2cdae5.jpg,baby,crestedgeko,,undefined,30000.0
202407,4be2a572dacb619ca808d7def848c570.jpg,baby,crestedgeko,,undefined,24000.0
202407,9a03862d3ee4e027f70600dfd419956b.jpg,baby,crestedgeko,,undefined,26000.0
202407,163e1e61308bca3f7df6dc082065a9b8.jpg,baby,crestedgeko,,undefined,30000.0
202406,a7ef0463d61124e464d18cc3628cb4a1.jpg,baby,crestedgeko,,lily,60000.0
202406,0bb766eb541a1f589e9e5acf34bb9daa.jpg,baby,crestedgeko,,undefined,35000.0
202406,dd4644521ea221adff67aab8c171f078.jpg,baby,crestedgeko,,undefined,35000.0
202406,8d7321f8d7e210a2a99a8323d062dd9e.jpg,baby,crestedgeko,,undefined,30000.0
202406,d045aa338e1f6b26d4715b9edd308d56.jpg,baby,crestedgeko,,lily,70000.0
202408,77b25e3d384bda4a536b4cf54a3090de.jpg,babeadult,crestedgeko,,frapuccino,200000.0
202406,0123c8c460dfa3c05ab41b533dac4621.jpg,baby,crestedgeko,,undefined,40000.0
202406,ae4f7458d7194d6337909a10c02cad7d.jpg,baby,crestedgeko,,undefined,35000.0
202406,95f0929d9b05c7457f942b6b1fe6360b.jpg,baby,crestedgeko,,undefined,40000.0
202406,6bbb7027f086300b7dd14a60d786f31f.jpg,baby,crestedgeko,,undefined,50000.0
202406,a1608f97e666927c87274168824fd08e.jpg,baby,crestedgeko,,undefined,50000.0
202406,0eb82b203d37916de4b9e172013c80e0.jpg,baby,crestedgeko,,undefined,60000.0
202406,ce2d5d0f24467187f9349a40533280df.jpg,baby,crestedgeko,,lily,70000.0
202406,3485dc90add59ba678421ea00eefdf7b.jpg,baby,crestedgeko,,lily,160000.0
202405,06ee5df7b51b0ef8a9bfaad9f5649f6b.jpg,baby,crestedgeko,,undefined,58000.0
202405,e75fbd19032d0f206673645db340836d.jpg,baby,crestedgeko,,undefined,30000.0
202405,4b5b78b4a338a8cd9ad916a3f5eb0ef4.jpg,baby,crestedgeko,,undefined,45000.0
202405,4068330b3a3b2f9ea6f00f18a293c98c.jpg,baby,crestedgeko,,undefined,30000.0
202405,026bddcd53b5232b098834474023e705.jpg,baby,crestedgeko,,undefined,40000.0
202405,1e94dc3feddfb593fd2397ee3f793248.jpg,baby,crestedgeko,,undefined,35000.0
202405,74c4e141e9d5c915dce9fdd382da9f24.jpg,baby,crestedgeko,,undefined,30000.0
202405,12475c9a4e3143119779766eb4b7d70a.jpg,baby,crestedgeko,,undefined,30000.0
202405,8386165069a02d2d3ed000297761a29b.jpg,baby,crestedgeko,,undefined,35000.0
202405,696eadc489a9079ecfd55bd400f59947.jpg,baby,crestedgeko,,lily,50000.0
202405,d23dfb869e34cec87c0d5178570a1b57.jpg,baby,crestedgeko,,lily,80000.0
202405,6373c55c61e85b491b2f4b8c49049476.jpg,baby,crestedgeko,,dark,220000.0
202404,700b84e1e5842e8d0eb1fa3a60ee103e.jpg,baby,crestedgeko,,undefined,30000.0
202404,c4b13d9b1ffc4a277386a2c425404944.jpg,baby,crestedgeko,,undefined,30000.0
202404,ad569595844493a59ea05b0e6ad8aef3.jpg,baby,crestedgeko,,undefined,30000.0
202404,d76e5404eb1e374b9207bd252df7d1b7.jpg,baby,crestedgeko,,undefined,25000.0
202404,5d5f921908004ac7400bab9e0474796c.jpg,baby,crestedgeko,,lily,60000.0
202404,56fb3f2f24593810f7d7faed2ef838a8.jpg,baby,crestedgeko,,lily,60000.0
